asset1,asset2,pval
TXN,XLNX,0.56508465809606
TXN,ZBRA,0.025411064749130984
TRMB,TYL,0.4362132105917421
TRMB,VRSN,0.6707379010784348
TRMB,V,0.73168674199286
TRMB,WDC,0.5600019027530396
TRMB,WU,0.6124540771476329
TRMB,XLNX,0.9753397446952363
TRMB,ZBRA,0.35927308167615574
TYL,VRSN,0.11765536944168536
TYL,V,0.7337667564454154
TYL,WDC,0.578821054896242
TYL,WU,0.6365899596701231
TYL,XLNX,0.3765173205972664
TYL,ZBRA,0.06553449861116638
VRSN,V,0.685130324587952
VRSN,WDC,0.6866668503617586
VRSN,WU,0.7308300222891057
VRSN,XLNX,0.7571523983844018
VRSN,ZBRA,0.5695294888762644
V,WDC,0.13633110400738113
V,WU,0.0004953302734241039
V,XLNX,0.03262866498151541
V,ZBRA,0.19930211914231383
WDC,WU,0.14703489632204608
WDC,XLNX,0.33146905797847503
WDC,ZBRA,0.15472717705965405
WU,XLNX,0.016391131302009435
WU,ZBRA,0.2944588007892367
XLNX,ZBRA,0.9917249386036685
ATVI,GOOGL,0.3257158990714841
ATVI,GOOG,0.32788943176337315
ATVI,T,0.5503627133965476
ATVI,CHTR,0.3580647172244821
ATVI,CMCSA,0.42940245016817424
ATVI,DISCA,0.15859512958166772
ATVI,DISCK,0.1283560094171901
ATVI,DISH,0.4058610886570012
ATVI,EA,0.4352950762242082
ATVI,FB,0.45799839110493357
ATVI,FOXA,0.3408751704824774
ATVI,FOX,0.3475132109998713
ATVI,IPG,0.2871168451014554
ATVI,LYV,0.1540166257891582
ATVI,LUMN,0.4146672888245733
ATVI,MTCH,0.36795484445907556
ATVI,NFLX,0.2981236804193278
ATVI,NWSA,0.43227336576909836
ATVI,NWS,0.40253149348929645
ATVI,OMC,0.3107737638432462
ATVI,TMUS,0.12696020532126173
ATVI,TTWO,0.37495757531800294
ATVI,DIS,0.45621431446228383
ATVI,TWTR,0.393699563560143
ATVI,VZ,0.5660517828227906
ATVI,VIAC,0.46312694021028494
GOOGL,GOOG,0.31138981950610706
GOOGL,T,0.7962921101053387
GOOGL,CHTR,0.8914565845155018
GOOGL,CMCSA,0.8578585401457007
GOOGL,DISCA,0.06343571755204307
GOOGL,DISCK,0.034576963142137186
GOOGL,DISH,0.8377477265599764
GOOGL,EA,0.9798239362925873
GOOGL,FB,0.42129988534176427
GOOGL,FOXA,0.9346195550235691
GOOGL,FOX,0.9154569559717938
GOOGL,IPG,0.6069238668348644
GOOGL,LYV,0.9821122924104169
GOOGL,LUMN,0.9574959096404946
GOOGL,MTCH,0.8520711922787199
GOOGL,NFLX,0.9370566328191069
GOOGL,NWSA,0.8790719439629389
GOOGL,NWS,0.8657224933354328
GOOGL,OMC,0.9755763982897714
GOOGL,TMUS,0.905679468637705
GOOGL,TTWO,0.8633460844474731
GOOGL,DIS,0.9441621679776832
GOOGL,TWTR,0.9844392021011279
GOOGL,VZ,0.4435067696848423
GOOGL,VIAC,0.2129244889337113
GOOG,T,0.783162167738883
GOOG,CHTR,0.886867488428438
GOOG,CMCSA,0.8477005660610524
GOOG,DISCA,0.012949215357290449
GOOG,DISCK,0.014655519429184022
GOOG,DISH,0.8299042782560828
GOOG,EA,0.9788584313685939
GOOG,FB,0.31436571448002937
GOOG,FOXA,0.9388434045608733
GOOG,FOX,0.9195156422201747
GOOG,IPG,0.6232432163010473
GOOG,LYV,0.9829906347986336
GOOG,LUMN,0.9531756746707893
GOOG,MTCH,0.8448620505604321
GOOG,NFLX,0.9376688508745934
GOOG,NWSA,0.8712938315437718
GOOG,NWS,0.8601466890342668
GOOG,OMC,0.9754208142454112
GOOG,TMUS,0.9152950279505093
GOOG,TTWO,0.8564449307235757
GOOG,DIS,0.9462344523623055
GOOG,TWTR,0.9844509888441486
GOOG,VZ,0.27133626926566723
GOOG,VIAC,0.14706030789290786
T,CHTR,0.06230397232202595
T,CMCSA,0.02498816182674204
T,DISCA,0.6278501304292585
T,DISCK,0.7876962656278914
T,DISH,0.20846237067810136
T,EA,0.32337296614799604
T,FB,0.2093490906245591
T,FOXA,0.8320938907551747
T,FOX,0.7682636006974446
T,IPG,0.4822912584266361
T,LYV,0.919744148172807
T,LUMN,0.6644748486918356
T,MTCH,0.05078517622637467
T,NFLX,0.464429649496602
T,NWSA,0.33872824999372714
T,NWS,0.38127646244104796
T,OMC,0.9260036121766745
T,TMUS,0.9387070396821867
T,TTWO,0.3088216391817136
T,DIS,0.2214997069052254
T,TWTR,0.7768718110379675
T,VZ,0.10805782013039783
T,VIAC,0.11519854445213257
CHTR,CMCSA,0.054170141714770234
CHTR,DISCA,0.9477572885486564
CHTR,DISCK,0.9737120607495315
CHTR,DISH,0.04889723040301961
CHTR,EA,0.40283776988953257
CHTR,FB,0.216796415858171
CHTR,FOXA,0.9145161672477287
CHTR,FOX,0.8997205895641508
CHTR,IPG,0.48682362959978226
CHTR,LYV,0.9796595087456057
CHTR,LUMN,0.6147503238596455
CHTR,MTCH,0.04254067209201152
CHTR,NFLX,0.4905355349924682
CHTR,NWSA,0.40409150708862346
CHTR,NWS,0.4512302610605663
CHTR,OMC,0.9735701226768313
CHTR,TMUS,0.9821086289790388
CHTR,TTWO,0.5378877185116628
CHTR,DIS,0.016448822910672328
CHTR,TWTR,0.7594451082716035
CHTR,VZ,0.484318789120915
CHTR,VIAC,0.28101965043597654
CMCSA,DISCA,0.8334629409347483
CMCSA,DISCK,0.912400704191368
CMCSA,DISH,0.058183743074675186
CMCSA,EA,0.28147065590059717
CMCSA,FB,0.18379873181595713
CMCSA,FOXA,0.9123323283159016
CMCSA,FOX,0.8936412431950873
CMCSA,IPG,0.4540163037913934
CMCSA,LYV,0.9566757397841914
CMCSA,LUMN,0.6128805371898488
CMCSA,MTCH,0.023351141392563012
CMCSA,NFLX,0.5045478403034139
CMCSA,NWSA,0.37865833977160557
CMCSA,NWS,0.4651111724112381
CMCSA,OMC,0.9588746876197516
CMCSA,TMUS,0.9726483259633932
CMCSA,TTWO,0.5253012699425406
CMCSA,DIS,0.08445536986514895
CMCSA,TWTR,0.7139975863155279
CMCSA,VZ,0.385956249133084
CMCSA,VIAC,0.05174054802263893
DISCA,DISCK,0.900885094357001
DISCA,DISH,0.14103119861176822
DISCA,EA,0.07010149811434133
DISCA,FB,0.12767189456152078
DISCA,FOXA,0.11669583837241526
DISCA,FOX,0.1284949893173754
DISCA,IPG,0.04603632362321264
DISCA,LYV,0.0846802705724981
DISCA,LUMN,0.1473875448440936
DISCA,MTCH,0.12266989169498838
DISCA,NFLX,0.12232436801053354
DISCA,NWSA,0.21347040137421974
DISCA,NWS,0.13904184663601943
DISCA,OMC,0.17159077214668322
DISCA,TMUS,0.08291281518219851
DISCA,TTWO,0.13821906469034212
DISCA,DIS,0.12576391502530815
DISCA,TWTR,0.1180555715280544
DISCA,VZ,0.014744039107778835
DISCA,VIAC,0.6717343536000602
DISCK,DISH,0.15316484907429823
DISCK,EA,0.12261080468775787
DISCK,FB,0.17765685532680747
DISCK,FOXA,0.1610217152074831
DISCK,FOX,0.18174604953477974
DISCK,IPG,0.07302810622290443
DISCK,LYV,0.11238076529296526
DISCK,LUMN,0.15869577196330176
DISCK,MTCH,0.14918880949358698
DISCK,NFLX,0.09964386468531733
DISCK,NWSA,0.25354333639191473
DISCK,NWS,0.26564857583026313
DISCK,OMC,0.3974237386299786
DISCK,TMUS,0.11153951504309534
DISCK,TTWO,0.15043443202281725
DISCK,DIS,0.19352172082454655
DISCK,TWTR,0.1515958703437577
DISCK,VZ,0.08609792362836932
DISCK,VIAC,0.8964371547685799
DISH,EA,0.5738269178647165
DISH,FB,0.5353994829044074
DISH,FOXA,0.817826185522593
DISH,FOX,0.8220562097979667
DISH,IPG,0.30028742853303986
DISH,LYV,0.9631974331503064
DISH,LUMN,0.6571910246371635
DISH,MTCH,0.05920424407694046
DISH,NFLX,0.6033849119769985
DISH,NWSA,0.22914591029110354
DISH,NWS,0.2971428849220935
DISH,OMC,0.9592582835084908
DISH,TMUS,0.9666851063862564
DISH,TTWO,0.5169649223093844
DISH,DIS,0.12917045117299042
DISH,TWTR,0.7840006856336337
DISH,VZ,0.14544403830429065
DISH,VIAC,0.15349725882231552
EA,FB,0.09975877481635381
EA,FOXA,0.21003281700673915
EA,FOX,0.20493501451161056
EA,IPG,0.170361988814708
EA,LYV,0.050118124747186465
EA,LUMN,0.020435373750163542
EA,MTCH,0.023764723696512408
EA,NFLX,0.07384555632068496
EA,NWSA,0.09982044938235168
EA,NWS,0.08077171356242124
EA,OMC,0.22287187065005526
EA,TMUS,0.2680823364717107
EA,TTWO,0.18951957593322177
EA,DIS,0.020108642472467145
EA,TWTR,0.014775056547366905
EA,VZ,0.07756780816591517
EA,VIAC,0.003808538026364759
FB,FOXA,0.9686755089725829
FB,FOX,0.9665844197398379
FB,IPG,0.8128292118362568
FB,LYV,0.9115524776117858
FB,LUMN,0.5708947382702487
FB,MTCH,0.27037210399067013
FB,NFLX,0.576361024939344
FB,NWSA,0.6598521568506992
FB,NWS,0.6855190423912819
FB,OMC,0.9648575711142133
FB,TMUS,0.9722852527838122
FB,TTWO,0.6790069907418889
FB,DIS,0.6119416937037223
FB,TWTR,0.8639685453069142
FB,VZ,0.8268278167599856
FB,VIAC,0.9548360066226618
FOXA,FOX,0.025247467195756615
FOXA,IPG,0.2226326737106929
FOXA,LYV,0.33630889279649073
FOXA,LUMN,0.6501006965659645
FOXA,MTCH,0.48507101048375373
FOXA,NFLX,0.45409466470787435
FOXA,NWSA,0.3495627865162997
FOXA,NWS,0.2245142442376694
FOXA,OMC,0.4743744560036559
FOXA,TMUS,0.3266426630664495
FOXA,TTWO,0.25662872250107016
FOXA,DIS,0.50873443883998
FOXA,TWTR,0.655945599751011
FOXA,VZ,0.5244775839825546
FOXA,VIAC,0.7495956246464123
FOX,IPG,0.21661764833099667
FOX,LYV,0.4304501037614461
FOX,LUMN,0.6398233994553276
FOX,MTCH,0.443479386228579
FOX,NFLX,0.3920193187830691
FOX,NWSA,0.4132613720381708
FOX,NWS,0.20159965033902855
FOX,OMC,0.5805297257818042
FOX,TMUS,0.351676791763577
FOX,TTWO,0.20535630437037938
FOX,DIS,0.5075034397589786
FOX,TWTR,0.6660184366611934
FOX,VZ,0.5021967251070563
FOX,VIAC,0.7229019759807725
IPG,LYV,0.8688972755433446
IPG,LUMN,0.7225222361074051
IPG,MTCH,0.41102351405528315
IPG,NFLX,0.3617145346359447
IPG,NWSA,0.4376953922922716
IPG,NWS,0.3391369786059957
IPG,OMC,0.8654179511040323
IPG,TMUS,0.4648977735398572
IPG,TTWO,0.45017407336095006
IPG,DIS,0.32339453086318415
IPG,TWTR,0.8361333487225171
IPG,VZ,0.4240464169536614
IPG,VIAC,0.24384968765784804
LYV,LUMN,0.5302878329266589
LYV,MTCH,0.5518937818511058
LYV,NFLX,0.5365907191164013
LYV,NWSA,0.5489874025893158
LYV,NWS,0.5402414477732363
LYV,OMC,0.5627228626686546
LYV,TMUS,0.08053168776053982
LYV,TTWO,0.486386728463248
LYV,DIS,0.5571167857061229
LYV,TWTR,0.31019228912918934
LYV,VZ,0.5832893307329539
LYV,VIAC,0.04394349947556806
LUMN,MTCH,0.0025386620311705324
LUMN,NFLX,0.05071793767011399
LUMN,NWSA,0.19547904773371794
LUMN,NWS,0.19806133763615968
LUMN,OMC,0.4085701929514935
LUMN,TMUS,0.33962729944579206
LUMN,TTWO,0.09858218381201805
LUMN,DIS,0.18476480432091535
LUMN,TWTR,0.1333831960027565
LUMN,VZ,0.3037040862498473
LUMN,VIAC,0.5917040571433886
MTCH,NFLX,0.3977639264333822
MTCH,NWSA,0.322245697531394
MTCH,NWS,0.45600098330584476
MTCH,OMC,0.9779078866458065
MTCH,TMUS,0.9764868389788967
MTCH,TTWO,0.2726947685028867
MTCH,DIS,0.2290574945407975
MTCH,TWTR,0.9247653246199372
MTCH,VZ,0.2793231679349179
MTCH,VIAC,0.2673639324722039
NFLX,NWSA,0.6200163174284498
NFLX,NWS,0.43353415403641204
NFLX,OMC,0.972553541017969
NFLX,TMUS,0.9164447858846277
NFLX,TTWO,0.13922507180390653
NFLX,DIS,0.607547622596555
NFLX,TWTR,0.9273931479837146
NFLX,VZ,0.7883658620735703
NFLX,VIAC,0.9677712326875271
NWSA,NWS,0.2586704011203623
NWSA,OMC,0.8153367128307478
NWSA,TMUS,0.8181005491483069
NWSA,TTWO,0.12563921868935046
NWSA,DIS,0.24009422291625337
NWSA,TWTR,0.7901498533521314
NWSA,VZ,0.1787907091021999
NWSA,VIAC,0.31372507279794565
NWS,OMC,0.8797646097736149
NWS,TMUS,0.8130406758843499
NWS,TTWO,0.05849955907306706
NWS,DIS,0.19147668341398671
NWS,TWTR,0.8204456329548767
NWS,VZ,0.24102284072992997
NWS,VIAC,0.22638159123206159
OMC,TMUS,0.2995271634099964
OMC,TTWO,0.27106444739830693
OMC,DIS,0.277837587945027
OMC,TWTR,0.27256688439133675
OMC,VZ,0.2496524713585238
OMC,VIAC,0.9622445877943463
TMUS,TTWO,0.6710493506963243
TMUS,DIS,0.8248741957462377
TMUS,TWTR,0.8275594056320662
TMUS,VZ,0.906656824110484
TMUS,VIAC,0.5787347152776927
TTWO,DIS,0.20861560982259597
TTWO,TWTR,0.6855701488691548
TTWO,VZ,0.20411287611880274
TTWO,VIAC,0.10943343215558349
DIS,TWTR,0.7784238768708847
DIS,VZ,0.5496490853308563
DIS,VIAC,0.18513569732053764
TWTR,VZ,0.6793835690384817
TWTR,VIAC,0.2300747506190559
VZ,VIAC,0.12804429591559574
ADM,MO,0.9807208207374222
ADM,BF.B,0.9222485754314815
ADM,CPB,0.5563653629174506
ADM,CHD,0.8967029519451746
ADM,CLX,0.23601495359487357
ADM,KO,0.14214698803369097
ADM,CL,0.9449590158348139
ADM,CAG,0.9173643790368249
ADM,STZ,0.627515087485975
ADM,COST,0.7874597276881812
ADM,EL,0.2514022550586541
ADM,GIS,0.6871933809820998
ADM,HRL,0.5611843383843426
ADM,SJM,0.7682760432534886
ADM,K,0.7204889550870004
ADM,KMB,0.8689938549969609
ADM,KHC,0.7515351070526913
ADM,KR,0.11862915910815391
ADM,LW,0.9584104634936258
ADM,MKC,0.8218872454027614
ADM,TAP,0.7289502068833142
ADM,MDLZ,0.9088207892322147
ADM,MNST,0.6683066303540804
ADM,PEP,0.714451833988696
ADM,PM,0.9194151470970735
ADM,PG,0.8966109560409927
ADM,SYY,0.15367941151601583
ADM,HSY,0.16378986050288602
ADM,TSN,0.8029996153171421
ADM,WBA,0.6171364159295819
ADM,WMT,0.9440958607825316
MO,BF.B,0.029124635216983608
MO,CPB,0.6561103573591847
MO,CHD,0.512177822497341
MO,CLX,0.5533536987416349
MO,KO,0.6650498857113376
MO,CL,0.5862850352680685
MO,CAG,0.6706677860740043
MO,STZ,0.6515705572904391
MO,COST,0.5890128893626027
MO,EL,0.5568691560393034
MO,GIS,0.6087898281779022
MO,HRL,0.5812756905495216
MO,SJM,0.64132303497693
MO,K,0.5430874549100555
MO,KMB,0.5294556889297893
MO,KHC,0.43627890382800855
MO,KR,0.3648019490019813
MO,LW,0.49132796605944196
MO,MKC,0.23137977631966544
MO,TAP,0.6547138192110405
MO,MDLZ,0.6254441053767027
MO,MNST,0.18679114285349657
MO,PEP,0.6391430118125483
MO,PM,0.5800079581252773
MO,PG,0.4737128016494681
MO,SYY,0.6394036380305043
MO,HSY,0.664001743812709
MO,TSN,0.4574805378436738
MO,WBA,0.5889564863247356
MO,WMT,0.47646977161264004
BF.B,CPB,0.28169720315018143
BF.B,CHD,0.04893794922649638
BF.B,CLX,0.44599478502922685
BF.B,KO,0.09202422633925716
BF.B,CL,0.16724982068379535
BF.B,CAG,0.564381783842318
BF.B,STZ,0.23739729528979386
BF.B,COST,0.34677057073584894
BF.B,EL,0.30568271706139244
BF.B,GIS,0.25885808510122854
BF.B,HRL,0.09777932130756534
BF.B,SJM,0.23783008139461276
BF.B,K,0.18848161406288516
BF.B,KMB,0.1648961867040491
BF.B,KHC,0.3201747152813552
BF.B,KR,0.05154789775499089
BF.B,LW,0.073980679576866
BF.B,MKC,0.030627424846698684
BF.B,TAP,0.3366798784765489
BF.B,MDLZ,0.23716018263296768
BF.B,MNST,0.0786990482921926
BF.B,PEP,0.3596350824670838
BF.B,PM,0.04684259496443385
BF.B,PG,0.05380361148939597
BF.B,SYY,0.5707821001457634
BF.B,HSY,0.14081657105114087
BF.B,TSN,0.008689639753980346
BF.B,WBA,0.40760680075157135
BF.B,WMT,0.23063573132979054
CPB,CHD,0.737154923625662
CPB,CLX,0.34200658868969236
CPB,KO,0.08271669826287054
CPB,CL,0.7870875865019356
CPB,CAG,0.9362383336657149
CPB,STZ,0.1920771293876269
CPB,COST,0.6830350228096381
CPB,EL,0.041155610820104445
CPB,GIS,0.1101084364019283
CPB,HRL,0.5406895114119068
CPB,SJM,0.7833037091579853
CPB,K,0.007256782237991122
CPB,KMB,0.7246226292061778
CPB,KHC,0.9596645765328118
CPB,KR,0.5252483519639551
CPB,LW,0.20019779147168676
CPB,MKC,0.7610891999365896
CPB,TAP,0.09355570119349194
CPB,MDLZ,0.7734289469043442
CPB,MNST,0.6909605750152359
CPB,PEP,0.3075395267094947
CPB,PM,0.6468441414074815
CPB,PG,0.6373912923524246
CPB,SYY,0.15785224704200201
CPB,HSY,0.05795590614820766
CPB,TSN,0.746195186403985
CPB,WBA,0.04291483853395656
CPB,WMT,0.269770842796935
CHD,CLX,0.5859104401216202
CHD,KO,0.8036428546681608
CHD,CL,0.7105822568851109
CHD,CAG,0.6783651652386617
CHD,STZ,0.6573558664511143
CHD,COST,0.49076556924756054
CHD,EL,0.6559630528819586
CHD,GIS,0.8882439185060489
CHD,HRL,0.5923657546027783
CHD,SJM,0.276184493389606
CHD,K,0.7450324380998993
CHD,KMB,0.750613278169475
CHD,KHC,0.6605571087278348
CHD,KR,0.6462942884920677
CHD,LW,0.6497619187210393
CHD,MKC,0.33077770071621826
CHD,TAP,0.6705449641608691
CHD,MDLZ,0.3647408527527838
CHD,MNST,0.3648746627827144
CHD,PEP,0.8953922311463492
CHD,PM,0.6622408152712305
CHD,PG,0.21704925997936975
CHD,SYY,0.6140783179628414
CHD,HSY,0.8513009538989582
CHD,TSN,0.06581295413815365
CHD,WBA,0.6720262751465982
CHD,WMT,0.6710898441624135
CLX,KO,0.04052608550987252
CLX,CL,0.6269501408019265
CLX,CAG,0.7497980026931252
CLX,STZ,0.5295478595570926
CLX,COST,0.3472098421832125
CLX,EL,0.09614524428153359
CLX,GIS,0.23991688435367675
CLX,HRL,0.3843380911779505
CLX,SJM,0.6195528746611292
CLX,K,0.1520291886390786
CLX,KMB,0.49929047795064274
CLX,KHC,0.5301276835941381
CLX,KR,0.07907366785750186
CLX,LW,0.662439944944955
CLX,MKC,0.44122543211585824
CLX,TAP,0.16858460243171036
CLX,MDLZ,0.6799102773509712
CLX,MNST,0.48400098455655477
CLX,PEP,0.2669165734495702
CLX,PM,0.5611038662087878
CLX,PG,0.6064870570613808
CLX,SYY,0.00739732631202937
CLX,HSY,0.07569900510608374
CLX,TSN,0.21547369197702865
CLX,WBA,0.31547686869576547
CLX,WMT,0.5445314690037607
KO,CL,0.7994764200527803
KO,CAG,0.7320865807376165
KO,STZ,0.26052083307433865
KO,COST,0.7490232924426605
KO,EL,0.11587550815382447
KO,GIS,0.21089270964958257
KO,HRL,0.28869460793539753
KO,SJM,0.4493202714753927
KO,K,0.3993975294801052
KO,KMB,0.7611829248448303
KO,KHC,0.6443452675583085
KO,KR,0.2834305779224704
KO,LW,0.6806381966754119
KO,MKC,0.7957378994355366
KO,TAP,0.35074409267547735
KO,MDLZ,0.9409983713379616
KO,MNST,0.652762890236008
KO,PEP,0.7565292168360586
KO,PM,0.8577847327163566
KO,PG,0.9233204812109622
KO,SYY,0.31064531235482784
KO,HSY,0.008589460133066353
KO,TSN,0.7011829470890486
KO,WBA,0.22415649642329505
KO,WMT,0.6559075050457248
CL,CAG,0.18050940920250108
CL,STZ,0.08103518291557277
CL,COST,0.1510408006472062
CL,EL,0.159041876999308
CL,GIS,0.15257408541697703
CL,HRL,0.15282325556860815
CL,SJM,0.0894801031980989
CL,K,0.16900767069125872
CL,KMB,0.12501827699178547
CL,KHC,0.22438846960799613
CL,KR,0.12442923291212932
CL,LW,0.05223446896552288
CL,MKC,0.17647182904384318
CL,TAP,0.16989899055403507
CL,MDLZ,0.0692058019709109
CL,MNST,0.1366951042594285
CL,PEP,0.15256368407330856
CL,PM,0.1784581418831967
CL,PG,0.16900783547240478
CL,SYY,0.11837311765746372
CL,HSY,0.15120622992626026
CL,TSN,0.14682315874872232
CL,WBA,0.24641632495764282
CL,WMT,0.16336637342493499
CAG,STZ,0.035998613501927165
CAG,COST,0.01636622234077255
CAG,EL,0.03403130107564727
CAG,GIS,0.013069452963288614
CAG,HRL,0.010646864014267145
CAG,SJM,0.026310513658959162
CAG,K,0.01781980187218226
CAG,KMB,0.04633376926273458
CAG,KHC,0.0617910077397832
CAG,KR,0.01573600784590978
CAG,LW,0.013759423793362358
CAG,MKC,0.014293687015325143
CAG,TAP,0.01644711882847787
CAG,MDLZ,0.023571961390604117
CAG,MNST,0.05175484793780591
CAG,PEP,0.014092062968434623
CAG,PM,0.0234019593603151
CAG,PG,0.04857852903229675
CAG,SYY,0.010668433787427954
CAG,HSY,0.011092046375783893
CAG,TSN,0.04724082398632347
CAG,WBA,0.08758358408138694
CAG,WMT,0.05375443988984627
STZ,COST,0.4977388777974509
STZ,EL,0.2900552463028801
STZ,GIS,0.06204222219100708
STZ,HRL,0.3574000656709021
STZ,SJM,0.18515241474642125
STZ,K,0.10661435311645379
STZ,KMB,0.6745712410486893
STZ,KHC,0.706752811888305
STZ,KR,0.5047310283350106
STZ,LW,0.5838352205593617
STZ,MKC,0.704242513511683
STZ,TAP,0.5140978018595592
STZ,MDLZ,0.5191815738556482
STZ,MNST,0.7185310576443003
STZ,PEP,0.12306090618239673
STZ,PM,0.7210219070159776
STZ,PG,0.585880253535053
STZ,SYY,0.5714109048295318
STZ,HSY,0.22185260125482115
STZ,TSN,0.7146502433338324
STZ,WBA,0.35435791944895423
STZ,WMT,0.5734544424438504
COST,EL,0.5112870474482427
COST,GIS,0.36125983787076743
COST,HRL,0.3462421968506152
COST,SJM,0.1756941641076969
COST,K,0.2580674956202611
COST,KMB,0.5561358477602919
COST,KHC,0.6913280089391164
COST,KR,0.46201054892681975
COST,LW,0.416938527394976
COST,MKC,0.44173418836603795
COST,TAP,0.6438326049545772
COST,MDLZ,0.49027193080289394
COST,MNST,0.34914013937733784
COST,PEP,0.4251771879597891
COST,PM,0.4180493556090965
COST,PG,0.4653717672256741
COST,SYY,0.3428008422177252
COST,HSY,0.38447121057889855
COST,TSN,0.46831392362051394
COST,WBA,0.378825949223818
COST,WMT,0.3706486373110588
EL,GIS,0.390372164364707
EL,HRL,0.5431616256620126
EL,SJM,0.7764789303444296
EL,K,0.31870330050657014
EL,KMB,0.6634095862796683
EL,KHC,0.44099534447584654
EL,KR,0.4095702634243069
EL,LW,0.7013335182476026
EL,MKC,0.7758152990277213
EL,TAP,0.047687363815043314
EL,MDLZ,0.8578720578405601
EL,MNST,0.9102787564504529
EL,PEP,0.6756358328177324
EL,PM,0.71586328401019
EL,PG,0.8522008103044141
EL,SYY,0.014742892941619835
EL,HSY,0.14111771387075533
EL,TSN,0.6985622313863247
EL,WBA,0.3652477477938212
EL,WMT,0.7603489122046816
GIS,HRL,0.9287720318156626
GIS,SJM,0.9457123525943693
GIS,K,0.545851163894808
GIS,KMB,0.9571948558478418
GIS,KHC,0.9705028635378807
GIS,KR,0.9290319287892148
GIS,LW,0.8567634989307277
GIS,MKC,0.9813822597361374
GIS,TAP,0.696750200631783
GIS,MDLZ,0.975045332677292
GIS,MNST,0.9459876318260412
GIS,PEP,0.318257457167738
GIS,PM,0.9543660971224941
GIS,PG,0.9818859791896758
GIS,SYY,0.11148418141231681
GIS,HSY,0.28869191690706186
GIS,TSN,0.9749141260313507
GIS,WBA,0.23065186786581177
GIS,WMT,0.7891131299671985
HRL,SJM,0.19029689950757223
HRL,K,0.7438177935209817
HRL,KMB,0.7492316941839066
HRL,KHC,0.5518905278749884
HRL,KR,0.3478258962071486
HRL,LW,0.6131413211799565
HRL,MKC,0.6438712447304976
HRL,TAP,0.407673449443925
HRL,MDLZ,0.6419151763601618
HRL,MNST,0.5407046581224529
HRL,PEP,0.6124611447728776
HRL,PM,0.7746016908175406
HRL,PG,0.6927931546696995
HRL,SYY,0.4057588706129289
HRL,HSY,0.4409225229825745
HRL,TSN,0.713641180568297
HRL,WBA,0.642531454397568
HRL,WMT,0.8133028854684137
SJM,K,0.23940412349804413
SJM,KMB,0.2641741804058857
SJM,KHC,0.24040063951936097
SJM,KR,0.13362865434844212
SJM,LW,0.15372093745959958
SJM,MKC,0.02982036268828968
SJM,TAP,0.17421188488410966
SJM,MDLZ,0.004168354373775498
SJM,MNST,0.14721524662179375
SJM,PEP,0.09434478883490355
SJM,PM,0.21878160832866728
SJM,PG,0.059517233865008644
SJM,SYY,0.16300197633462232
SJM,HSY,0.11908160378930094
SJM,TSN,0.12162769562697295
SJM,WBA,0.2185683601325582
SJM,WMT,0.21497861507362354
K,KMB,0.9430304970803826
K,KHC,0.985816785407383
K,KR,0.8930158427743095
K,LW,0.724027941126405
K,MKC,0.957196338009073
K,TAP,0.49483419618036606
K,MDLZ,0.9818728124129048
K,MNST,0.9749000093018313
K,PEP,0.7184305425275277
K,PM,0.9304140271703131
K,PG,0.916144257265872
K,SYY,0.17212856992199838
K,HSY,0.4435135652462011
K,TSN,0.9453693059950181
K,WBA,0.021357928840056883
K,WMT,0.39722317230720183
KMB,KHC,0.10638827917275323
KMB,KR,0.0717575647278816
KMB,LW,0.13876343286977783
KMB,MKC,0.14141610550605582
KMB,TAP,0.11500869232741279
KMB,MDLZ,0.2507930222484165
KMB,MNST,0.04659871905479979
KMB,PEP,0.1991412247190139
KMB,PM,0.19167401771521791
KMB,PG,0.2218822199095522
KMB,SYY,0.10341541938465587
KMB,HSY,0.12237532924433264
KMB,TSN,0.1394206575528214
KMB,WBA,0.15577720125184352
KMB,WMT,0.1686680836273844
KHC,KR,0.044039658271601535
KHC,LW,0.21153189843319875
KHC,MKC,0.05648154667520957
KHC,TAP,0.09590901601328422
KHC,MDLZ,0.13405512568971278
KHC,MNST,0.08617067537000533
KHC,PEP,0.12686053653140383
KHC,PM,0.08015190535508815
KHC,PG,0.07623887389029291
KHC,SYY,0.10405621640759499
KHC,HSY,0.050431847451339024
KHC,TSN,0.10007095525626564
KHC,WBA,0.12680505804548287
KHC,WMT,0.13785226953467045
KR,LW,0.7089213064696495
KR,MKC,0.33780233522152847
KR,TAP,0.36863046048740866
KR,MDLZ,0.5850510592511221
KR,MNST,0.2710659014590632
KR,PEP,0.5795084961981644
KR,PM,0.6132304110655225
KR,PG,0.6002692453558837
KR,SYY,0.1704157541874134
KR,HSY,0.36469629965019246
KR,TSN,0.40427229523877206
KR,WBA,0.43289582144918765
KR,WMT,0.6288440576125213
LW,MKC,0.7000062624640282
LW,TAP,0.41734476886472316
LW,MDLZ,0.6603385620454132
LW,MNST,0.7013823777073669
LW,PEP,0.7553205706932415
LW,PM,0.6698375358403662
LW,PG,0.6940721729654971
LW,SYY,0.6863031872286482
LW,HSY,0.5636646687741471
LW,TSN,0.5936296618562179
LW,WBA,0.46464679136507087
LW,WMT,0.48714732373968744
MKC,TAP,0.6901486161322693
MKC,MDLZ,0.4274012751994269
MKC,MNST,0.17217558558896295
MKC,PEP,0.7637378061868894
MKC,PM,0.6689850634424458
MKC,PG,0.25225917128699604
MKC,SYY,0.6304694465879837
